ltable_id,rtable_id,label,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
2939,48458,0,2939,"Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ] Mark Ronson Pop , Music $ 1.29 4:22 29-Jun-15",,Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,,,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,,,48458,"The Machines ( feat . Cevin Fisher ) The Machines ( feat . Cevin Fisher ) $ 1.29 Toolroom Productions June 22 , 2015","Mark Knight , Harry Romero , Chus & Ceballos",,"Electronica , Dance & Electronic , House",,,8:23,,13
2408,54231,0,2408,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04",,,,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,,54231,"Live Those Songs ( Live ) Kenny Chesney Country 2012 Pinecastle Records February 2 , 2004",,When The Sun Goes Down ( Deluxe Version ),,$ 0.99,,4:09,,14
5088,9508,0,5088,"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,9508,"Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015",,Caracal ( Deluxe ),,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:36,,15
5088,40487,0,5088,"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,40487,"You & Me [ feat . Eliza Doolittle ] Disclosure Settle $ 1.29 ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited 4:27",,,"Electronica , Dance & Electronic",,,,"June 11 , 2013",16
6287,47807,0,6287,Jimmy Iovine ( feat . Ab-Soul ) The Heist ( Deluxe Edition ) 3:53,Macklemore & Ryan Lewis,,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",,1-Aug-12,47807,Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Clean ] 4:33,,,Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,,"October 9 , 2012",17
1683,23727,1,1683,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,23727,"Jack Daniels and Jesus Chase Rice ( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,Ignite the Night ( Party Edition ) [ Explicit ],Country,$ 0.89,,3:55,"August 19 , 2014",18
5352,30496,0,5352,"Girion , Lord of Dale ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score ‰ ãÑ 2013 WaterTower Music 10-Dec-13",Howard Shore,,,$ 1.29,,4:15,,30496,"Path of Destruction James Newton Howard May 27 , 2014",,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:48,,19
5083,40471,1,5083,Second Chance 2:27,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,15-Apr-14,40471,"Second Chance $ 1.29 2:27 June 11 , 2013",Disclosure,Settle,"Electronica , Dance & Electronic",,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,,20
3363,37616,0,3363,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11",,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",,,4:12,,37616,"No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ] R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop $ 0.99 ( C ) 2004 Geffen Records 4:41",Snoop Dogg,,,,,,"November 16 , 2004",21
2368,33786,1,2368,"I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:45",Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",,,,2-Apr-02,33786,"I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002",,,,$ 0.99,Underground Avenue,,,22
5406,27824,1,5406,This Love ( Will Be Your Downfall ) Bright Lights ( Deluxe Version ) 29-Nov-10,Ellie Goulding,,"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),3:53,,27824,This Love ( Will Be Your Downfall ) Ellie Goulding $ 1.29 ( C ) 2011 Polydor Ltd. ( UK ) 3:53,,Lights,Pop,,,,"March 8 , 2011",23
896,44693,0,896,Thank Me Now 5:28,Drake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,,16-Jun-10,44693,Show Me A Good Time ( Explicit ) Rap & Hip-Hop $ 1.29 3:30,Drake,Thank Me Later ( Explicit Version ) [ Explicit ],,,( C ) 2010 Young Money Entertainment/Cash Money Records,,"June 15 , 2010",24
2812,47863,1,2812,"Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12",,,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",,,,,47863,"Cowboy Boots The Heist [ Explicit ] 2014 Selena Garcia & Steven Gomez 4:17 October 9 , 2012",Macklemore & Ryan Lewis,,Rap & Hip-Hop,$ 1.29,,,,25
2337,54230,1,2337,Old Blue Chair 3:23,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,,1-Jan-90,54230,Old Blue Chair $ 1.29 2012 Pinecastle Records 3:25,Kenny Chesney,When The Sun Goes Down ( Deluxe Version ),Country,,,,"February 2 , 2004",26
1290,34000,0,1290,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,,34000,Repeat ( Feat . Jessie J ) $ 1.29 2009 Andy Henningsen,David Guetta,Nothing But The Beat [ Clean ],Dance & Electronic,,,3:26,"August 26 , 2011",27
5733,4465,1,5733,"Bumpin ' the Night Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country $ 1.29",Florida Georgia Line,Anything Goes,,,"‰ ãÑ 2014 Big Machine Label Group , LLC",3:42,14-Oct-14,4465,"Bumpin ' The Night ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Florida Georgia Line,Anything Goes,Country,$ 1.29,,3:41,"October 14 , 2014",28
668,24621,1,668,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,24621,"Thriller ( Live From Hammersmith Palais ) ( C ) 2007 The Island Def Jam Music Group 3:32 November 20 , 2007",Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 0.99,,,,29
6443,32639,0,6443,"My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,,3:06,7-May-13,32639,"My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ) Alternative Rock $ 1.29 August 13 , 2013",Fall Out Boy,My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ),,,( C ) 2013 The Island Def Jam Music Group,3:30,,30
1918,9358,1,1918,"Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1999 , 2000 LaFace Records LLC 5-May-97",,,,$ 0.99,,3:38,,9358,"Is It Love P!nk Ca n't Take Me Home Pop ( C ) 2008 Concord Music Group , Inc. May 17 , 1999",,,,$ 0.99,,3:38,,31
4312,6130,1,4312,"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC",Rachel Platten,Be Here,,,,2:57,26-Apr-11,6130,"Remark Rachel Platten 2014 Great Unknown , LLC April 26 , 2011",,Be Here,Pop,$ 0.99,,2:57,,32
4692,40159,0,4692,"Dirty Vibe ( Ricky Remedy Remix ) Skrillex Dirty Vibe ( Remixes ) - EP Dance , Music 2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States . 3:42",,,,$ 1.29,,,15-Dec-14,40159,Scary Monsters And Nice Sprites ( Noisa Remix ) $ 1.29 ( c ) 2013 Digitop Ltd,Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",,,3:24,"December 21 , 2010",33
1433,49484,0,1433,Son of Sam ( Bonus Track ) Shinedown,,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,49484,"Her Name Is Alice ( Bonus Track ) Rock $ 1.29 2005 Z Records 3:38 June 24 , 2008",Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],,,,,,34
4936,36673,0,4936,"Songs Like This Carrie Underwood Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",,Play On,,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",2:37,3-Nov-09,36673,"This Time Play On Country $ 1.29 November 3 , 2009",Carrie Underwood,,,,"( P ) 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3:52,,35
262,53016,0,262,"VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15",,VHS,,,2015 KIDinaKORNER/Interscope Records,,,53016,"Smoke ( Interlude ) [ Explicit ] VHS [ Explicit ] $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 0:24 June 30 , 2015",X Ambassadors,,Alternative Rock,,,,,36
2022,28157,0,2022,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,$ 0.99,,5:10,,28157,"Firecracker ( Live in Amsterdam ) Ryan Adams Folk , Rock 3:17",,Live After Deaf ( Amsterdam ),,$ 0.99,2012 PAXAM RECORDS,,"July 2 , 2012",37
2022,28164,0,2022,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,$ 0.99,,5:10,,28164,"Dirty Rain ( Live in Cork ) Ryan Adams $ 0.99 4:24 July 2 , 2012",,Live After Deaf ( Collection ),"Folk , Rock",,2012 PAXAM RECORDS,,,38
1216,33988,1,1216,Glasgow David Guetta Nothing But the Beat - The Electronic Album,,,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,33988,Glasgow David Guetta Nothing But The Beat - The Electronic Album 5:13,,,Dance & Electronic,$ 0.99,2009 Andy Henningsen,,"August 26 , 2011",39
4697,43756,0,4697,"Make It Bun Dem ( Alvin Risk Remix ) Dance , Music , Electronic $ 1.29 2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States . 3:58 28-Aug-12",Skrillex & Damian `` Jr. . Gong '' Marley,Make It Bun Dem After Hours ( Remixes ),,,,,,43756,Take ÌÏ There ( feat . Kiesza ) [ Felix Cartal Remix ] Take ÌÏ There ( feat . Kiesza ) [ Remixes ] Dance & Electronic,Skrillex & Diplo,,,$ 1.29,2010 Robbins Entertainment LLC,4:22,"December 23 , 2014",40
6679,44061,0,6679,You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),"Country , Music",$ 0.99,"‰ ãÑ 2009 Big Machine Records , LLC",3:57,7-Apr-09,44061,"How You Get The Girl ( Karaoke Version ) Taylor Swift Pop ( C ) 2014 Big Machine Records , LLC March 3 , 2015",,Taylor Swift Karaoke : 1989,,$ 1.29,,4:05,,41
1358,42278,1,1358,"Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House 2012 Dim Mak Inc.",,,,$ 1.29,,5:49,20-May-14,42278,Stars Come Out ( Dillon Francis Remix ) Zedd Stars Come Out [ Dillon Francis Remix ] $ 1.29,,,Dance & Electronic,,2012 Dim Mak Inc.,4:08,"May 20 , 2014",42
3618,30321,0,3618,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08",Flo Rida,Mail On Sunday,,,,,,30321,"Elevator ( feat . Timbaland ) Flo Rida 2013 Warner Bros. . Records Inc. March 18 , 2008",,Mail On Sunday [ Clean ],"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:50,,43
6592,38375,1,6592,"I Almost Do Taylor Swift Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop ‰ ãÑ 2012 Big Machine Records , LLC . 22-Oct-12",,Red,,$ 1.29,,4:04,,38375,"I Almost Do Taylor Swift Red Country ( C ) 2012 Big Machine Records , LLC . October 30 , 2012",,,,$ 1.29,,4:02,,44
2725,17169,0,2725,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions,Fetty Wap,,"Hip-Hop/Rap , Music , Rap",Album Only,,5:11,,17169,"My Way ( feat . Monty ) [ Explicit ] Fetty Wap Fetty Wap ( Deluxe ) [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:33",,,,$ 1.29,,,"September 25 , 2015",45
529,44877,0,529,"The A Team ( Live ) Ed Sheeran iTunes Festival : London 2012 - EP Singer/Songwriter , Music $ 1.99 2012 Warner Music UK LImited 5:01 3-Sep-12",,,,,,,,44877,"The A Team Ed Sheeran The A Team ( EP ) 4:18 December 6 , 2011",,,Pop,$ 1.29,Sam Hunt & David Kilgour / Bandit King Records,,,46
2317,20279,0,2317,"Because of Your Love Country , Music , Contemporary Country , Urban Cowboy $ 0.99",Kenny Chesney,Greatest Hits,,,2000 BMG Entertainment,4:16,26-Sep-00,20279,"Fall in Love ( Remix ) Greatest Hits $ 0.99 2:37 September 26 , 2000",Kenny Chesney,,Country,,( C ) 2014 La industria Inc,,,47
6867,13586,0,6867,"I Do n't Need No B **** ( feat . Devin the Dude & Kobe Honeycutt ) Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 . 3:59 29-Mar-11",Snoop Dogg,,,$ 1.29,,,,13586,"Platinum ( ( Feat . R. Kelly ) [ Edited ] ) Doggumentary [ Edited ] Rap & Hip-Hop , West Coast 4:29",Snoop Dogg,,,$ 1.29,"( C ) 2011 Capitol Records , LLC",,"March 29 , 2011",48
1616,27519,0,1616,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown",,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,27519,Fly From The Inside Leave A Whisper Rock $ 1.29,Shinedown,,,,2015 Mad Decent,3:55,"May 27 , 2003",49
1238,36650,0,1238,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,David Guetta & Rihanna,,"House , Music , Dance , Rock , Electronic",$ 0.99,,2:45,,36650,"Play Hard ( feat . Ne-Yo & Akon ) [ Albert Neve Remix ] David Guetta Dance & Electronic March 22 , 2013",,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],,$ 1.29,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",6:52,,50
1552,50063,0,1552,Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,50063,"Miracle ( The Live Room ) $ 1.29 3:35 May 28 , 2013",Shinedown,The Warner Sound Live Room EP,Rock,,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,51
1552,50060,0,1552,Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,50060,Bully ( The Live Room ) Shinedown The Warner Sound Live Room EP Rock 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,$ 1.29,,4:02,"May 28 , 2013",52
6425,31102,1,6425,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,31102,"Happily One Direction Midnight Memories Pop $ 1.29 2:55 November 25 , 2013",,,,,"( C ) 2014 Disney Enterprises , Inc.",,,53
3292,7440,1,3292,"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 19-Aug-14",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,,7440,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",Wiz Khalifa,,,$ 1.29,,4:15,,54
6524,38300,0,6524,Talkin ' 2 Myself ( feat . Kobe ) Recovery ( Deluxe Edition ) $ 1.29 ‰ ãÑ 2010 Aftermath Records 5:00,Eminem,,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap",,,,21-Jun-10,38300,No Love [ feat . Lil Wayne ] [ Explicit ] Eminem Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] ( C ) 2010 Aftermath Records 4:59,,,"Gangsta & Hardcore , Rap & Hip-Hop",$ 1.29,,,"June 21 , 2010",55
6333,18444,0,6333,"Wind Up ( feat . Elephant Man & Opal ) Major Lazer Free the Universe ( Extended Version ) Electronic , Music , Rock , Reggae , Modern Dancehall , Dance 4:27",,,,$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,,18-Jun-13,18444,"Jah No Partial ( feat . Flux Pavilion ) Major Lazer Free the Universe 2013 Secretly Canadian / Mad Decent April 16 , 2013",,,Dance & Electronic,$ 1.29,,4:12,,56
2455,49200,0,2455,Like Me $ 0.99 5:11,Kenny Chesney,The Road and the Radio,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",,2005 BMG Music,,6-Nov-05,49200,"Tequila Loves Me Kenny Chesney Country Toolroom Productions 4:06 November 7 , 2005",,The Road And The Radio,,$ 0.99,,,,57
2988,22500,0,2988,"Outside ( feat . Ellie Goulding ) [ Oliver Heldens Remix ] Calvin Harris Dance , Music 2015 Sony Music Entertainment UK Limited",,Outside ( feat . Ellie Goulding ) [ Remixes ] - Single,,$ 1.29,,4:55,10-Apr-15,22500,"How Deep Is Your Love ( Disciples & Unorthodox Remix ) Calvin Harris & Disciples Dance & Electronic ( C ) 2015 Island Records , a division of Universal Music Operations Limited 6:04",,How Deep Is Your Love ( Remixes ),,$ 1.29,,,"August 7 , 2015",58
2768,50547,0,2768,Anna Sun ( Live ) iTunes Festival : London 2012 - EP $ 1.29 6:11,WALK THE MOON,,"Alternative , Music",,"2012 RCA Records , a division of Sony Music Entertainment",,10-Sep-12,50547,"Burning Down The House ( Live ) Walk the Moon Tightrope EP Alternative Rock $ 1.29 ( C ) 2012 The Weeknd XO , Inc.",,,,,,3:51,"January 18 , 2013",59
347,35883,0,347,"All My Love ( feat . Ariana Grande & Machel Montano ) [ Remix ] Major Lazer Electronic , Music , Reggae , Modern Dancehall , Dance $ 1.29 2015 Mad Decent 3:49",,Peace Is The Mission,,,,,1-Jun-15,35883,"Be Together ( feat . Wild Belle ) Major Lazer Peace Is The Mission [ Explicit ] $ 1.29 2015 Mad Decent June 1 , 2015",,,Dance & Electronic,,,3:53,,60
2064,45391,0,2064,Let Go Ryan Adams Ryan Adams 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 9-Sep-14,,,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,,3:43,,45391,"Let Us Worship Him Yolanda Adams The Best Of Yolanda Adams Gospel , Christian January 1 , 1990",,,,$ 0.99,( C ) 2004 Universal International Music BV,3:37,,61
3271,7926,0,3271,"Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Pop , Music , Dance 2011 Interscope Records 21-Nov-11",,Born This Way ( The Remix ),,Album Only,,9:18,,7926,"Electric Chapel ( Two Door Cinema Club Remix ) Lady Gaga ( C ) 2011 Interscope Records 3:59 November 21 , 2011",,Born This Way - The Remix,Pop,$ 1.29,,,,62
5942,29264,0,5942,In God 's Hands ( feat . Keith Urban ) The Best of Nelly Furtado ( Deluxe Version ) 4:34 16-Nov-10,Nelly Furtado & Keith Urban,,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,,,29264,Te Busque ( Full Spanish Version ) [ feat . Juanes ] Nelly Furtado Loose ( US version ) Pop 3:38,,,,$ 1.29,( C ) 2006 Geffen Records,,"June 20 , 2006",63
4047,14998,0,4047,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15,14998,"Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Ease My Mind v Ragga Bomb Remixes 4:41 November 24 , 2014",Skrillex,,"Dance & Electronic , Dubstep",$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",,,64
1784,20222,0,1784,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,9-Sep-14,20222,"Voy a Beber ( Remix ) International , Latin Music $ 0.99 ( C ) 2014 La industria Inc 3:44",Nicky Jam,"Greatest Hits , Vol . 1",,,,,"November 4 , 2014",65
5153,44698,0,5153,"Lord Knows ( feat . Rick Ross ) Drake Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",,Take Care ( Deluxe Version ),,,,5:07,15-Nov-11,44698,"Light Up ( Explicit ) [ feat . JAY-Z ] Drake ( C ) 2010 Young Money Entertainment/Cash Money Records 4:34 June 15 , 2010",,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,,,,66
537,1878,1,537,Goodbye to You ( feat . Dot Rotten ) 2014 Warner Music UK LImited 5:30,Ed Sheeran,5,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,,,23-Jun-14,1878,"Goodbye To You ( + Dot Rotten ) Ed Sheeran $ 1.29 5:30 June 23 , 2014",,5,Pop,,Dub Police Records,,,67
1406,48287,1,1406,"The Legend Of Zelda ( Electrixx Remix ) Zedd The Legend Of Zelda - Single Dance , Music $ 0.99 6:09",,,,,"2011 Bazooka , a division of zooland Music GmbH",,27-May-11,48287,"The Legend Of Zelda ( Electrixx Remix ) Zedd 2011 Bazooka , a division of zooland Music GmbH May 27 , 2011",,The Legend Of Zelda,"Electronica , Dance & Electronic",$ 0.89,,6:09,,68
6429,31088,1,6429,Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13,31088,"Something Great $ 1.29 3:56 November 25 , 2013",One Direction,Midnight Memories ( Deluxe ),Pop,,"( C ) 2014 Disney Enterprises , Inc.",,,69
