index,id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,source,entity_id
109,19787,"Good Feeling ( Hook N Sling Remix ) Good Feeling ( Remixes ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",Flo Rida,,,$ 1.29,,6:15,,1,374
150,44051,Tattoos On This Town [ Explicit ] Country $ 0.99 2012 Music Club,Like Tattoos On This Town,Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ],,,,3:28,"June 14 , 2012",1,375
224,54231,"Live Those Songs ( Live ) Kenny Chesney Country 2012 Pinecastle Records February 2 , 2004",,When The Sun Goes Down ( Deluxe Version ),,$ 0.99,,4:09,,1,376
206,10533,Spectrum [ feat . Matthew Koma ] Zedd Dance & Electronic,,Clarity,,$ 1.29,( C ) 2012 Interscope Records,4:03,"October 9 , 2012",1,377
19,34894,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd August 21 , 2009",,,,$ 1.29,,3:31,,1,378
255,20279,"Fall in Love ( Remix ) Greatest Hits $ 0.99 2:37 September 26 , 2000",Kenny Chesney,,Country,,( C ) 2014 La industria Inc,,,1,379
6,31618,"Scary Monsters And Nice Sprites ( Phonat Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 2011 Rory Bourke Music Co. ( BMI )",,,,,,3:39,"June 7 , 2011",1,380
163,22303,"Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014",Naughty Boy,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,1,381
76,34333,"Initiation ( feat . Lola Monroe ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29 December 4 , 2012",,,Rap & Hip-Hop,,,,,1,382
120,44681,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Hop ( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown 5:19 June 16 , 2010",Drake,Thank Me Later ( Edited Version ),,$ 1.29,,,,1,383
17,50715,"Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ] $ 0.99 January 20 , 2012",David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,,1,384
167,28393,My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,Ryan Adams,Live At Carnegie Hall [ Explicit ],,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,5:22,"April 21 , 2015",1,385
239,32639,"My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ) Alternative Rock $ 1.29 August 13 , 2013",Fall Out Boy,My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ),,,( C ) 2013 The Island Def Jam Music Group,3:30,,1,386
8,1222,"Ruby , Do n't Take Your Love To Town 2:55",Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,,"August 1 , 2008",1,387
15,33288,"Numb [ feat . Angel Haze ] [ Clean ] Pop $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. 3:57",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],,,,,"November 10 , 2014",1,388
211,13600,"Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] Snoop Dogg $ 1.29 March 29 , 2011",,Doggumentary [ Explicit ],"Rap & Hip-Hop , West Coast",,"( C ) 2011 Capitol Records , LLC",2:40,,1,389
34,28006,S.T.O.P ( feat . Ryan Tedder ) David Guetta Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine,,,,$ 1.29,,3:34,"November 24 , 2014",1,390
264,18444,"Jah No Partial ( feat . Flux Pavilion ) Major Lazer Free the Universe 2013 Secretly Canadian / Mad Decent April 16 , 2013",,,Dance & Electronic,$ 1.29,,4:12,,1,391
61,6231,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ] Dance & Electronic $ 1.29 ( C ) 2015 Interscope Records 3:59,Zedd,Beautiful Now ( Remixes ),,,,,"July 10 , 2015",1,392
1,34035,"I Can Only Imagine ( feat . Chris Brown & Lil Wayne ) David Guetta Dance & Electronic 2015 Real Sounds 3:29 August 26 , 2011",,Nothing But the Beat 2.0 [ Explicit ],,$ 0.99,,,,1,393
258,36650,"Play Hard ( feat . Ne-Yo & Akon ) [ Albert Neve Remix ] David Guetta Dance & Electronic March 22 , 2013",,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],,$ 1.29,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",6:52,,1,394
265,49200,"Tequila Loves Me Kenny Chesney Country Toolroom Productions 4:06 November 7 , 2005",,The Road And The Radio,,$ 0.99,,,,1,395
27,43656,"Make Me Proud [ feat . Nicki Minaj ] [ Clean ] Take Care ( Deluxe Edition ) 3:39 March 20 , 2012",Drake,,Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,,,1,396
41,20551,"I Know You Care $ 1.29 3:26 August 27 , 2013",Ellie Goulding,Halcyon ( Deluxe ),Pop,,( C ) 2013 Polydor Ltd. ( UK ),,,1,397
226,40487,"You & Me [ feat . Eliza Doolittle ] Disclosure Settle $ 1.29 ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited 4:27",,,"Electronica , Dance & Electronic",,,,"June 11 , 2013",1,398
117,41585,If You Only Knew ( Live Acoustic From Kansas City ) ( C ) 2005 MCA Nashville,Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,,3:55,"April 18 , 2011",1,399
39,19057,"Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ] Rap & Hip-Hop $ 1.29 3:08 January 21 , 2015",Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,1,400
169,34023,Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,David Guetta,Nothing But The Beat,,,2009 Andy Henningsen,,"August 26 , 2011",1,401
38,7362,"KK ( feat . Project Pat & Juicy J ) [ Explicit ] $ 1.29 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,,1,402
201,54195,"When Love Takes Over ( Feat . Kelly Rowland - Electro Extended ) When Love Takes Over ( feat . Kelly Rowland ) $ 0.99 ( C ) 2015 The Valory Music Co. , LLC 8:20 May 5 , 2009",David Guetta,,Dance & Electronic,,,,,1,403
87,8814,"Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Dance & Electronic $ 0.99 April 10 , 2015",Boy Face,,,,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,2:32,,1,404
165,44081,"Teardrops On My Guitar ( Radio Single Remix ) Country $ 1.29 March 18 , 2008",Taylor Swift,Taylor Swift,,,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",3:23,,1,405
223,48458,"The Machines ( feat . Cevin Fisher ) The Machines ( feat . Cevin Fisher ) $ 1.29 Toolroom Productions June 22 , 2015","Mark Knight , Harry Romero , Chus & Ceballos",,"Electronica , Dance & Electronic , House",,,8:23,,1,406
214,34324,Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32,,O.N.I.F.C. [ Explicit ],,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,"December 4 , 2012",1,407
213,7356,True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29,,Blacc Hollywood ( Deluxe ) [ Explicit ],,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",1,408
272,14998,"Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Ease My Mind v Ragga Bomb Remixes 4:41 November 24 , 2014",Skrillex,,"Dance & Electronic , Dubstep",$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",,,1,409
199,21565,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Club Killers Remix ] $ 1.29",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,,2015 Michelle Kelly,4:01,"May 12 , 2015",1,410
97,27506,Simple Man [ Acoustic ] Leave A Whisper ( Deluxe ) Rock 5:20,Shinedown,,,$ 1.29,2015 Mad Decent,,"May 27 , 2003",1,411
48,53964,"Street Money ( feat . Rick Ross ) [ Explicit ] Welcome to Flo Rida [ Explicit ] Rap & Hip-Hop $ 0.99 2015 CMG Records 3:57 April 6 , 2015",Flo Rida,,,,,,,1,412
35,27999,"Goodbye Friend ( feat . The Script ) David Guetta Dance & Electronic $ 1.29 November 24 , 2014",,Listen ( Deluxe ),,,2015 If Moving Your Mine,3:49,,1,413
157,17189,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",,,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:32,,1,414
249,43756,Take ÌÏ There ( feat . Kiesza ) [ Felix Cartal Remix ] Take ÌÏ There ( feat . Kiesza ) [ Remixes ] Dance & Electronic,Skrillex & Diplo,,,$ 1.29,2010 Robbins Entertainment LLC,4:22,"December 23 , 2014",1,415
127,42525,"Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007",Mark Ronson feat . Daniel Merriweather,,Pop,$ 0.99,,,,1,416
156,34903,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,,3:18,"August 21 , 2009",1,417
73,4536,Applause ( DJ White Shadow Electrotech Remix ) Lady Gaga ( C ) 2013 Interscope Records,,Applause ( Remixes ),Pop,$ 1.29,,5:49,"September 30 , 2013",1,418
52,52996,Smoke ( Interlude ) [ Explicit ] ( C ) 2015 KIDinaKORNER/Interscope Records,X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,,0:24,"June 30 , 2015",1,419
154,34910,"Sound Of Letting Go ( Feat . Chris Willis ) Dance & Electronic August 21 , 2009",David Guetta,One Love ( Deluxe Version ),,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:47,,1,420
243,49484,"Her Name Is Alice ( Bonus Track ) Rock $ 1.29 2005 Z Records 3:38 June 24 , 2008",Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],,,,,,1,421
71,21564,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ DJ LBR Remix ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ] Dance & Electronic $ 1.29 2015 Michelle Kelly May 12 , 2015",David Guetta,,,,,3:23,,1,422
7,38669,The Sky 's The Limit ( Ayo Remix ) Jason Derulo Reloaded $ 1.29 3:25,,,Pop,,"( C ) 2006 DTP Records , LLC",,"December 16 , 2011",1,423
83,42596,If You 're Thinking You Want A Stranger ( There 's One Coming Home ) Strait Country Country $ 1.29,George Strait,,,,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987",1,424
252,30321,"Elevator ( feat . Timbaland ) Flo Rida 2013 Warner Bros. . Records Inc. March 18 , 2008",,Mail On Sunday [ Clean ],"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:50,,1,425
229,30496,"Path of Destruction James Newton Howard May 27 , 2014",,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:48,,1,426
263,38300,No Love [ feat . Lil Wayne ] [ Explicit ] Eminem Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] ( C ) 2010 Aftermath Records 4:59,,,"Gangsta & Hardcore , Rap & Hip-Hop",$ 1.29,,,"June 21 , 2010",1,427
189,42359,Your Side Of Town Start Here Country $ 1.29,Maddie & Tae,,,,"( C ) 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:02,"August 28 , 2015",1,428
9,40142,"Scary Monsters And Nice Sprites ( Zedd Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd",,,,,,5:57,"December 21 , 2010",1,429
208,28049,"Listen ( feat . John Legend ) Listen Dance & Electronic 3:46 November 24 , 2014",David Guetta,,,$ 1.29,2015 If Moving Your Mine,,,1,430
5,43755,"Take ÌÏ There ( feat . Kiesza ) [ Netsky Remix ] 2010 Robbins Entertainment LLC 3:29 December 23 , 2014",Skrillex & Diplo,Take ÌÏ There ( feat . Kiesza ) [ Remixes ],Dance & Electronic,$ 1.29,,,,1,431
12,28341,"Carolina Rain ( Live in Cork ) Ryan Adams $ 0.99 2012 PAXAM RECORDS 5:41 August 9 , 2012",,Live After Deaf ( Cork ),"Folk , Rock",,,,,1,432
126,22966,"I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson feat . Keyone Starr Pop $ 1.29 7:42 July 3 , 2015",,I Ca n't Lose ( Remixes ) - EP,,,2015 Real Sounds,,,1,433
135,34877,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) One Love ( Deluxe Version ) 3:18,David Guetta,,Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009",1,434
183,40170,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,1,435
180,38003,"Ready for the Weekend ( Album Version ) 3:38 July 23 , 2013",Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",,,1,436
274,44698,"Light Up ( Explicit ) [ feat . JAY-Z ] Drake ( C ) 2010 Young Money Entertainment/Cash Money Records 4:34 June 15 , 2010",,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,,,,1,437
114,49518,"I Own You ( Bonus Track ) Rock ( C ) 2006 Vanguard June 23 , 2008",Shinedown,The Sound of Madness [ Deluxe ],,$ 1.29,,3:37,,1,438
63,800,"This Love 1989 Pop ( C ) 2014 Big Machine Records , LLC . 4:10 October 27 , 2014",Taylor Swift,,,$ 1.29,,,,1,439
185,27799,"Lights ( Single Version ) Ellie Goulding Lights ( Amazon Exclusive Version ) [ + Digital Booklet ] Pop $ 1.29 March 8 , 2011",,,,,( C ) 2011 Polydor Ltd. ( UK ),3:32,,1,440
269,45391,"Let Us Worship Him Yolanda Adams The Best Of Yolanda Adams Gospel , Christian January 1 , 1990",,,,$ 0.99,( C ) 2004 Universal International Music BV,3:37,,1,441
131,5545,Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21,,Bad Romance Remixes,Pop,,( C ) 2009 Interscope Records,,"December 21 , 2009",1,442
81,27453,"( You Make Me Feel Like ) A Natural Woman ( American Idol Performance ) Lauren Alaina Country ( C ) 2011 19 Recordings , Inc.",,Lauren Alaina - American Idol Season 10,,$ 1.29,,2:53,"May 25 , 2011",1,443
70,37547,"Que Que feat . Maluca ( Toy Selectah Remix ) Dillon Francis & Diplo Dance & Electronic $ 0.99 4:50 August 23 , 2011",,Que Que Remix EP,,,2011 Mad Decent,,,1,444
25,9523,"Holding On [ feat . Gregory Porter ] Disclosure $ 1.29 5:15 September 25 , 2015",,Caracal,"Electronica , Dance & Electronic",,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",,,1,445
144,23820,"50 Shades of Crazy Chase Rice Country 3:10 August 19 , 2014",,Ignite the Night,,$ 1.29,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,,1,446
89,20460,Cash Flow [ feat . Jah Dan ] Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],Major Lazer,,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,"June 3 , 2015",1,447
136,53962,"Man of the Year ( feat . Lil Wayne ) [ Explicit ] Flo Rida Welcome to Flo Rida [ Explicit ] 2015 CMG Records 3:01 April 6 , 2015",,,Rap & Hip-Hop,$ 0.99,,,,1,448
273,20222,"Voy a Beber ( Remix ) International , Latin Music $ 0.99 ( C ) 2014 La industria Inc 3:44",Nicky Jam,"Greatest Hits , Vol . 1",,,,,"November 4 , 2014",1,449
200,26104,Keep It Goin ' Louder ( Savage Skulls Remix ) [ Explicit ] Keep It Goin ' Louder ( Maxi Single ) [ Explicit ] $ 0.99 5:03,Major Lazer,,"Electronica , Dance & Electronic",,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .",,"December 21 , 2009",1,450
